date,time,sea_water_temperature
2024-04-08,18:00:00Z,
2024-04-08,18:28:20Z,14.54999924
2024-04-08,18:30:00Z,
2024-04-08,18:58:20Z,14.45000076
2024-04-08,19:00:00Z,
2024-04-08,19:28:20Z,14.5
2024-04-08,20:00:00Z,
2024-04-08,20:28:20Z,14.45000076
2024-04-08,21:00:00Z,
2024-04-08,21:28:20Z,14.29999924
2024-04-08,22:00:00Z,
2024-04-08,22:28:20Z,14.60000038
2024-04-08,22:30:00Z,
2024-04-08,22:58:20Z,14.85000038
2024-04-08,23:00:00Z,
2024-04-08,23:28:20Z,14.79999924
2024-04-08,23:30:00Z,
2024-04-08,23:58:20Z,14.64999962
2024-04-09,00:00:00Z,
2024-04-09,00:28:20Z,14.64999962
2024-04-09,00:30:00Z,
2024-04-09,00:58:20Z,14.64999962
2024-04-09,01:00:00Z,
2024-04-09,01:28:20Z,14.64999962
2024-04-09,01:30:00Z,
2024-04-09,01:58:20Z,14.64999962
2024-04-09,02:00:00Z,
2024-04-09,02:28:20Z,14.60000038
2024-04-09,02:30:00Z,
2024-04-09,02:58:20Z,14.64999962
2024-04-09,03:00:00Z,
2024-04-09,03:28:20Z,14.54999924
2024-04-09,03:30:00Z,
2024-04-09,03:58:20Z,14.45000076
2024-04-09,04:00:00Z,
2024-04-09,04:28:20Z,14.39999962
2024-04-09,04:30:00Z,
2024-04-09,04:58:20Z,14.39999962
2024-04-09,05:00:00Z,
2024-04-09,05:28:20Z,14.29999924
2024-04-09,05:30:00Z,
2024-04-09,05:58:20Z,14.14999962
2024-04-09,06:00:00Z,
2024-04-09,06:28:20Z,14.04999924
2024-04-09,06:30:00Z,
2024-04-09,06:58:20Z,14
2024-04-09,07:00:00Z,
2024-04-09,07:28:20Z,13.89999962
2024-04-09,07:30:00Z,
2024-04-09,07:58:20Z,13.85000038
2024-04-09,08:00:00Z,
2024-04-09,08:28:20Z,13.85000038
2024-04-09,08:30:00Z,
2024-04-09,08:58:20Z,13.89999962
2024-04-09,09:00:00Z,
2024-04-09,09:28:20Z,13.89999962
2024-04-09,09:30:00Z,
2024-04-09,09:58:20Z,13.89999962
2024-04-09,10:00:00Z,
2024-04-09,10:28:20Z,13.85000038
2024-04-09,10:30:00Z,
2024-04-09,10:58:20Z,13.75
2024-04-09,11:00:00Z,
2024-04-09,11:28:20Z,13.85000038
2024-04-09,11:30:00Z,
2024-04-09,11:58:20Z,13.89999962
2024-04-09,12:00:00Z,
2024-04-09,12:28:20Z,13.95000076
2024-04-09,12:30:00Z,
2024-04-09,12:58:20Z,14.14999962
2024-04-09,13:30:00Z,
2024-04-09,13:58:20Z,14.14999962
2024-04-09,14:00:00Z,
2024-04-09,14:28:20Z,14.20000076
2024-04-09,14:30:00Z,
2024-04-09,14:58:20Z,14.25
2024-04-09,15:00:00Z,
2024-04-09,15:28:20Z,14.29999924
2024-04-09,15:30:00Z,
2024-04-09,15:58:20Z,14.39999962
2024-04-09,16:00:00Z,
2024-04-09,16:28:20Z,14.5
2024-04-09,16:30:00Z,
2024-04-09,16:58:20Z,14.70000076
2024-04-09,17:00:00Z,
2024-04-09,17:28:20Z,14.95000076
2024-04-09,17:30:00Z,
2024-04-09,17:58:20Z,15.10000038
2024-04-09,18:00:00Z,
2024-04-09,18:28:20Z,15.5
2024-04-09,18:30:00Z,
2024-04-09,18:58:20Z,15.54999924
2024-04-09,19:00:00Z,
2024-04-09,19:28:20Z,15.39999962
2024-04-09,19:30:00Z,
2024-04-09,19:58:20Z,15.5
2024-04-09,20:00:00Z,
2024-04-09,20:28:20Z,15.35000038
2024-04-09,20:30:00Z,
2024-04-09,20:58:20Z,15.20000076
2024-04-09,21:00:00Z,
2024-04-09,21:28:20Z,15.35000038
2024-04-09,21:30:00Z,
2024-04-09,21:58:20Z,15.25
2024-04-09,22:00:00Z,
2024-04-09,22:28:20Z,15.5
2024-04-09,22:30:00Z,
2024-04-09,22:58:20Z,15.20000076
2024-04-09,23:00:00Z,
2024-04-09,23:28:20Z,14.64999962
2024-04-09,23:30:00Z,
2024-04-09,23:58:20Z,14.45000076
2024-04-10,00:00:00Z,
2024-04-10,00:28:20Z,14.39999962
2024-04-10,00:30:00Z,
2024-04-10,00:58:20Z,14.35000038
2024-04-10,01:00:00Z,
2024-04-10,01:28:20Z,14.25
2024-04-10,01:30:00Z,
2024-04-10,01:58:20Z,14.10000038
2024-04-10,02:00:00Z,
2024-04-10,02:28:20Z,14.25
2024-04-10,02:30:00Z,
2024-04-10,02:58:20Z,14.20000076
2024-04-10,03:00:00Z,
2024-04-10,03:28:20Z,14.45000076
2024-04-10,03:30:00Z,
2024-04-10,03:58:20Z,14.54999924
2024-04-10,04:00:00Z,
2024-04-10,04:28:20Z,14.54999924
2024-04-10,04:30:00Z,
2024-04-10,04:58:20Z,14.70000076
2024-04-10,05:00:00Z,
2024-04-10,05:28:20Z,14.79999924
2024-04-10,05:30:00Z,
2024-04-10,05:58:20Z,14.64999962
2024-04-10,06:00:00Z,
2024-04-10,06:28:20Z,14.5
2024-04-10,06:30:00Z,
2024-04-10,06:58:20Z,14.45000076
2024-04-10,07:30:00Z,
2024-04-10,07:58:20Z,14.35000038
2024-04-10,08:00:00Z,
2024-04-10,08:28:20Z,14.25
2024-04-10,08:30:00Z,
2024-04-10,08:58:20Z,14.25
2024-04-10,09:00:00Z,
2024-04-10,09:28:20Z,14.25
2024-04-10,09:30:00Z,
2024-04-10,09:58:20Z,14.29999924
2024-04-10,10:00:00Z,
2024-04-10,10:28:20Z,14.35000038
2024-04-10,10:30:00Z,
2024-04-10,10:58:20Z,14.35000038
2024-04-10,11:00:00Z,
2024-04-10,11:28:20Z,14.35000038
2024-04-10,11:30:00Z,
2024-04-10,11:58:20Z,14.39999962
2024-04-10,12:00:00Z,
2024-04-10,12:28:20Z,14.35000038
2024-04-10,12:30:00Z,
2024-04-10,12:58:20Z,14.29999924
2024-04-10,13:00:00Z,
2024-04-10,13:28:20Z,14.29999924
2024-04-10,13:30:00Z,
2024-04-10,13:58:20Z,14.35000038
2024-04-10,14:00:00Z,
2024-04-10,14:28:20Z,14.29999924
2024-04-10,14:30:00Z,
2024-04-10,14:58:20Z,14.35000038
2024-04-10,15:00:00Z,
2024-04-10,15:28:20Z,14.45000076
2024-04-10,15:30:00Z,
2024-04-10,15:58:20Z,14.54999924
2024-04-10,16:00:00Z,
2024-04-10,16:28:20Z,14.60000038
2024-04-10,16:30:00Z,
2024-04-10,16:58:20Z,14.95000076
2024-04-10,17:00:00Z,
2024-04-10,17:28:20Z,15.10000038
2024-04-10,17:30:00Z,
2024-04-10,17:58:20Z,15.10000038
2024-04-10,18:00:00Z,
2024-04-10,18:28:20Z,15.85000038
2024-04-10,18:30:00Z,
2024-04-10,18:58:20Z,16.25
2024-04-10,19:00:00Z,
2024-04-10,19:28:20Z,16.25
2024-04-10,19:30:00Z,
2024-04-10,19:58:20Z,16.54999924
2024-04-10,20:00:00Z,
2024-04-10,20:28:20Z,16.39999962
2024-04-10,20:30:00Z,
2024-04-10,20:58:20Z,16.64999962
2024-04-10,21:00:00Z,
2024-04-10,21:28:20Z,16.29999924
2024-04-10,21:30:00Z,
2024-04-10,21:58:20Z,16.39999962
2024-04-10,22:00:00Z,
2024-04-10,22:28:20Z,16.10000038
2024-04-10,22:30:00Z,
2024-04-10,22:58:20Z,15.75
2024-04-10,23:00:00Z,
2024-04-10,23:28:20Z,15.29999924
2024-04-10,23:30:00Z,
2024-04-10,23:58:20Z,15.04999924
2024-04-11,00:00:00Z,
2024-04-11,00:28:20Z,15.10000038
2024-04-11,00:30:00Z,
2024-04-11,00:58:20Z,14.95000076
2024-04-11,01:00:00Z,
2024-04-11,01:28:20Z,14.79999924
2024-04-11,02:00:00Z,
2024-04-11,02:28:20Z,14.64999962
2024-04-11,02:30:00Z,
2024-04-11,02:58:20Z,15.25
2024-04-11,03:00:00Z,
2024-04-11,03:28:20Z,15
2024-04-11,03:30:00Z,
2024-04-11,03:58:20Z,14.95000076
2024-04-11,04:00:00Z,
2024-04-11,04:28:20Z,14.75
2024-04-11,04:30:00Z,
2024-04-11,04:58:20Z,14.70000076
2024-04-11,05:00:00Z,
2024-04-11,05:28:20Z,14.70000076
2024-04-11,05:30:00Z,
2024-04-11,05:58:20Z,14.64999962
2024-04-11,06:00:00Z,
2024-04-11,06:28:20Z,14.60000038
2024-04-11,06:30:00Z,
2024-04-11,06:58:20Z,14.54999924
2024-04-11,07:00:00Z,
2024-04-11,07:28:20Z,14.5
2024-04-11,07:30:00Z,
2024-04-11,07:58:20Z,14.5
2024-04-11,08:00:00Z,
2024-04-11,08:28:20Z,14.54999924
2024-04-11,08:30:00Z,
2024-04-11,08:58:20Z,14.54999924
2024-04-11,09:00:00Z,
2024-04-11,09:28:20Z,14.5
2024-04-11,09:30:00Z,
2024-04-11,09:58:20Z,14.5
2024-04-11,10:00:00Z,
2024-04-11,10:28:20Z,14.5
2024-04-11,10:30:00Z,
2024-04-11,10:58:20Z,14.5
2024-04-11,11:00:00Z,
2024-04-11,11:28:20Z,14.5
2024-04-11,11:30:00Z,
2024-04-11,11:58:20Z,14.5
2024-04-11,12:00:00Z,
2024-04-11,12:28:20Z,14.45000076
2024-04-11,12:30:00Z,
2024-04-11,12:58:20Z,14.45000076
2024-04-11,13:00:00Z,
2024-04-11,13:28:20Z,14.45000076
2024-04-11,13:30:00Z,
2024-04-11,13:58:20Z,14.5
2024-04-11,14:00:00Z,
2024-04-11,14:28:20Z,14.5
2024-04-11,14:30:00Z,
2024-04-11,14:58:20Z,14.54999924
2024-04-11,15:00:00Z,
2024-04-11,15:28:20Z,14.60000038
2024-04-11,15:30:00Z,
2024-04-11,15:58:20Z,14.60000038
2024-04-11,16:00:00Z,
2024-04-11,16:28:20Z,14.64999962
2024-04-11,16:30:00Z,
2024-04-11,16:58:20Z,14.64999962
2024-04-11,17:00:00Z,
2024-04-11,17:28:20Z,14.70000076
2024-04-11,17:30:00Z,
2024-04-11,17:58:20Z,14.75
2024-04-11,18:00:00Z,
2024-04-11,18:28:20Z,14.75
2024-04-11,18:30:00Z,
2024-04-11,18:58:20Z,14.79999924
2024-04-11,19:00:00Z,
2024-04-11,19:28:20Z,14.95000076
2024-04-11,19:30:00Z,
2024-04-11,19:58:20Z,15
2024-04-11,20:00:00Z,
2024-04-11,20:28:20Z,15.04999924
2024-04-11,20:30:00Z,
2024-04-11,20:58:20Z,15.04999924
2024-04-11,21:00:00Z,
2024-04-11,21:28:20Z,15.14999962
2024-04-11,22:00:00Z,
2024-04-11,22:28:20Z,14.85000038
2024-04-11,22:30:00Z,
2024-04-11,22:58:20Z,14.85000038
2024-04-11,23:00:00Z,
2024-04-11,23:28:20Z,14.85000038
2024-04-11,23:30:00Z,
2024-04-11,23:58:20Z,14.85000038
2024-04-12,00:00:00Z,
2024-04-12,00:28:20Z,14.64999962
2024-04-12,00:30:00Z,
2024-04-12,00:58:20Z,14.75
2024-04-12,01:00:00Z,
2024-04-12,01:28:20Z,14.79999924
2024-04-12,01:30:00Z,
2024-04-12,01:58:20Z,14.79999924
2024-04-12,02:00:00Z,
2024-04-12,02:28:20Z,14.70000076
2024-04-12,02:30:00Z,
2024-04-12,02:58:20Z,14.60000038
2024-04-12,03:00:00Z,
2024-04-12,03:28:20Z,14.39999962
2024-04-12,03:30:00Z,
2024-04-12,03:58:20Z,14.20000076
2024-04-12,04:00:00Z,
2024-04-12,04:28:20Z,13.95000076
2024-04-12,05:00:00Z,
2024-04-12,05:28:20Z,13.95000076
2024-04-12,06:00:00Z,
2024-04-12,06:28:20Z,14.14999962
2024-04-12,06:30:00Z,
2024-04-12,06:58:20Z,14.25
2024-04-12,07:00:00Z,
2024-04-12,07:28:20Z,14.25
2024-04-12,07:30:00Z,
2024-04-12,07:58:20Z,14.14999962
2024-04-12,08:00:00Z,
2024-04-12,08:28:20Z,14.20000076
2024-04-12,08:30:00Z,
2024-04-12,08:58:20Z,14.25
2024-04-12,09:00:00Z,
2024-04-12,09:28:20Z,14.29999924
2024-04-12,09:30:00Z,
2024-04-12,09:58:20Z,14.35000038
2024-04-12,10:00:00Z,
2024-04-12,10:28:20Z,14.39999962
2024-04-12,10:30:00Z,
2024-04-12,10:58:20Z,14.39999962
2024-04-12,11:00:00Z,
2024-04-12,11:28:20Z,14.35000038
2024-04-12,11:30:00Z,
2024-04-12,11:58:20Z,14.39999962
2024-04-12,12:00:00Z,
2024-04-12,12:28:20Z,14.29999924
2024-04-12,12:30:00Z,
2024-04-12,12:58:20Z,14.10000038
2024-04-12,13:00:00Z,
2024-04-12,13:28:20Z,14.35000038
2024-04-12,13:30:00Z,
2024-04-12,13:58:20Z,14.25
2024-04-12,14:30:00Z,
2024-04-12,14:58:20Z,13.95000076
2024-04-12,15:00:00Z,
2024-04-12,15:28:20Z,13.85000038
2024-04-12,15:30:00Z,
2024-04-12,15:58:20Z,13.85000038
2024-04-12,16:00:00Z,
2024-04-12,16:28:20Z,13.89999962
2024-04-12,16:30:00Z,
2024-04-12,16:58:20Z,13.95000076
2024-04-12,17:00:00Z,
2024-04-12,17:28:20Z,14
2024-04-12,17:30:00Z,
2024-04-12,17:58:20Z,14.04999924
2024-04-12,18:00:00Z,
2024-04-12,18:28:20Z,14.10000038
2024-04-12,18:30:00Z,
2024-04-12,18:58:20Z,14.04999924
2024-04-12,19:00:00Z,
2024-04-12,19:28:20Z,14.14999962
2024-04-12,19:30:00Z,
2024-04-12,19:58:20Z,14.10000038
2024-04-12,20:00:00Z,
2024-04-12,20:28:20Z,14.10000038
2024-04-12,20:30:00Z,
2024-04-12,20:58:20Z,14.25
2024-04-12,21:00:00Z,
2024-04-12,21:28:20Z,14.20000076
2024-04-12,21:30:00Z,
2024-04-12,21:58:20Z,14.10000038
2024-04-12,22:30:00Z,
2024-04-12,22:58:20Z,14.10000038
2024-04-12,23:00:00Z,
2024-04-12,23:28:20Z,14.04999924
2024-04-12,23:30:00Z,
2024-04-12,23:58:20Z,14.10000038
2024-04-13,00:00:00Z,
2024-04-13,00:28:20Z,14.10000038
2024-04-13,00:30:00Z,
2024-04-13,00:58:20Z,14.04999924
2024-04-13,01:00:00Z,
2024-04-13,01:28:20Z,14.04999924
2024-04-13,01:30:00Z,
2024-04-13,01:58:20Z,14.04999924
2024-04-13,02:00:00Z,
2024-04-13,02:28:20Z,14.04999924
2024-04-13,02:30:00Z,
2024-04-13,02:58:20Z,14.04999924
2024-04-13,03:00:00Z,
2024-04-13,03:28:20Z,14.04999924
2024-04-13,03:30:00Z,
2024-04-13,03:58:20Z,14.04999924
2024-04-13,04:00:00Z,
2024-04-13,04:28:20Z,14.10000038
2024-04-13,04:30:00Z,
2024-04-13,04:58:20Z,14.04999924
2024-04-13,05:00:00Z,
2024-04-13,05:28:20Z,14.25
2024-04-13,05:30:00Z,
2024-04-13,05:58:20Z,14.25
2024-04-13,06:00:00Z,
2024-04-13,06:28:20Z,14.25
2024-04-13,06:30:00Z,
2024-04-13,06:58:20Z,14.25
2024-04-13,07:00:00Z,
2024-04-13,07:28:20Z,14.20000076
2024-04-13,07:30:00Z,
2024-04-13,07:58:20Z,14.25
2024-04-13,08:00:00Z,
2024-04-13,08:28:20Z,14.20000076
2024-04-13,08:30:00Z,
2024-04-13,08:58:20Z,14.20000076
2024-04-13,09:00:00Z,
2024-04-13,09:28:20Z,14.20000076
2024-04-13,09:30:00Z,
2024-04-13,09:58:20Z,14.20000076
2024-04-13,10:00:00Z,
2024-04-13,10:28:20Z,14.25
2024-04-13,10:30:00Z,
2024-04-13,10:58:20Z,14.25
2024-04-13,11:00:00Z,
2024-04-13,11:28:20Z,14.25
2024-04-13,11:30:00Z,
2024-04-13,11:58:20Z,14.29999924
2024-04-13,12:00:00Z,
2024-04-13,12:28:20Z,14.29999924
2024-04-13,12:30:00Z,
2024-04-13,12:58:20Z,14.25
2024-04-13,13:00:00Z,
2024-04-13,13:28:20Z,14.25
2024-04-13,13:30:00Z,
2024-04-13,13:58:20Z,14.20000076
2024-04-13,14:00:00Z,
2024-04-13,14:28:20Z,14.14999962
2024-04-13,14:30:00Z,
2024-04-13,14:58:20Z,14.14999962
2024-04-13,15:00:00Z,
2024-04-13,15:28:20Z,14.14999962
2024-04-13,15:30:00Z,
2024-04-13,15:58:20Z,14.14999962
2024-04-13,16:00:00Z,
2024-04-13,16:28:20Z,14.20000076
2024-04-13,16:30:00Z,
2024-04-13,16:58:20Z,14.14999962
2024-04-13,17:00:00Z,
2024-04-13,17:28:20Z,14.10000038
2024-04-13,17:30:00Z,
2024-04-13,17:58:20Z,14.04999924
2024-04-13,18:00:00Z,
2024-04-13,18:28:20Z,14
2024-04-13,18:30:00Z,
2024-04-13,18:58:20Z,14.04999924
2024-04-13,19:00:00Z,
2024-04-13,19:28:20Z,14.10000038
2024-04-13,19:30:00Z,
2024-04-13,19:58:20Z,14.10000038
2024-04-13,20:00:00Z,
2024-04-13,20:28:20Z,14.04999924
2024-04-13,20:30:00Z,
2024-04-13,20:58:20Z,14
2024-04-13,21:00:00Z,
2024-04-13,21:28:20Z,13.85000038
2024-04-13,21:30:00Z,
2024-04-13,21:58:20Z,14
2024-04-13,22:00:00Z,
2024-04-13,22:28:20Z,14
2024-04-13,22:30:00Z,
2024-04-13,22:58:20Z,14.20000076
2024-04-13,23:00:00Z,
2024-04-13,23:28:20Z,14.20000076
2024-04-13,23:30:00Z,
2024-04-13,23:58:20Z,14.25
2024-04-14,00:00:00Z,
2024-04-14,00:28:20Z,14.20000076
2024-04-14,00:30:00Z,
2024-04-14,00:58:20Z,14.25
2024-04-14,01:00:00Z,
2024-04-14,01:28:20Z,14.29999924
2024-04-14,01:30:00Z,
2024-04-14,01:58:20Z,14.29999924
2024-04-14,02:00:00Z,
2024-04-14,02:28:20Z,14.25
2024-04-14,02:30:00Z,
2024-04-14,02:58:20Z,14.20000076
2024-04-14,03:00:00Z,
2024-04-14,03:28:20Z,14.14999962
2024-04-14,03:30:00Z,
2024-04-14,03:58:20Z,14.14999962
2024-04-14,04:00:00Z,
2024-04-14,04:28:20Z,14.20000076
2024-04-14,04:30:00Z,
2024-04-14,04:58:20Z,14.10000038
2024-04-14,05:00:00Z,
2024-04-14,05:28:20Z,14.04999924
2024-04-14,05:30:00Z,
2024-04-14,05:58:20Z,14.04999924
2024-04-14,06:00:00Z,
2024-04-14,06:28:20Z,14.04999924
2024-04-14,06:30:00Z,
2024-04-14,06:58:20Z,13.95000076
2024-04-14,07:00:00Z,
2024-04-14,07:28:20Z,13.89999962
2024-04-14,07:30:00Z,
2024-04-14,07:58:20Z,13.85000038
2024-04-14,08:00:00Z,
2024-04-14,08:28:20Z,13.79999924
2024-04-14,08:30:00Z,
2024-04-14,08:58:20Z,13.60000038
2024-04-14,09:00:00Z,
2024-04-14,09:28:20Z,13.45000076
2024-04-14,09:30:00Z,
2024-04-14,09:58:20Z,13.39999962
2024-04-14,10:00:00Z,
2024-04-14,10:28:20Z,13.45000076
2024-04-14,10:30:00Z,
2024-04-14,10:58:20Z,13.45000076
2024-04-14,11:00:00Z,
2024-04-14,11:28:20Z,13.45000076
2024-04-14,11:30:00Z,
2024-04-14,11:58:20Z,13.45000076
2024-04-14,12:00:00Z,
2024-04-14,12:28:20Z,13.45000076
2024-04-14,12:30:00Z,
2024-04-14,12:58:20Z,13.45000076
2024-04-14,13:00:00Z,
2024-04-14,13:28:20Z,13.5
2024-04-14,13:30:00Z,
2024-04-14,13:58:20Z,13.5
2024-04-14,14:00:00Z,
2024-04-14,14:28:20Z,13.5
2024-04-14,14:30:00Z,
2024-04-14,14:58:20Z,13.5
2024-04-14,15:00:00Z,
2024-04-14,15:28:20Z,13.5
2024-04-14,15:30:00Z,
2024-04-14,15:58:20Z,13.5
2024-04-14,16:00:00Z,
2024-04-14,16:28:20Z,13.5
2024-04-14,16:30:00Z,
2024-04-14,16:58:20Z,13.54999924
2024-04-14,17:00:00Z,
2024-04-14,17:28:20Z,13.54999924
2024-04-14,17:30:00Z,
2024-04-14,17:58:20Z,13.60000038
2024-04-14,18:00:00Z,
2024-04-14,18:28:20Z,13.60000038
2024-04-14,18:30:00Z,
2024-04-14,18:58:20Z,13.5
2024-04-14,19:00:00Z,
2024-04-14,19:28:20Z,14
2024-04-14,19:30:00Z,
2024-04-14,19:58:20Z,14.14999962
2024-04-14,20:00:00Z,
2024-04-14,20:28:20Z,14.29999924
2024-04-14,20:30:00Z,
2024-04-14,20:58:20Z,14.35000038
2024-04-14,21:00:00Z,
2024-04-14,21:28:20Z,14.45000076
2024-04-14,21:30:00Z,
2024-04-14,21:58:20Z,14.64999962
2024-04-14,22:30:00Z,
2024-04-14,22:58:20Z,14.70000076
2024-04-14,23:00:00Z,
2024-04-14,23:28:20Z,14.64999962
2024-04-14,23:30:00Z,
2024-04-14,23:58:20Z,14.70000076
2024-04-15,00:00:00Z,
2024-04-15,00:28:20Z,14.64999962
2024-04-15,00:30:00Z,
2024-04-15,00:58:20Z,14.64999962
2024-04-15,01:00:00Z,
2024-04-15,01:28:20Z,14.54999924
2024-04-15,01:30:00Z,
2024-04-15,01:58:20Z,14.5
2024-04-15,02:00:00Z,
2024-04-15,02:28:20Z,14.45000076
2024-04-15,02:30:00Z,
2024-04-15,02:58:20Z,14.39999962
2024-04-15,03:00:00Z,
2024-04-15,03:28:20Z,14.39999962
2024-04-15,03:30:00Z,
2024-04-15,03:58:20Z,14.39999962
2024-04-15,04:00:00Z,
2024-04-15,04:28:20Z,14.39999962
2024-04-15,04:30:00Z,
2024-04-15,04:58:20Z,14.35000038
2024-04-15,05:00:00Z,
2024-04-15,05:28:20Z,14.29999924
2024-04-15,05:30:00Z,
2024-04-15,05:58:20Z,14.25
2024-04-15,06:00:00Z,
2024-04-15,06:28:20Z,14.14999962
2024-04-15,06:30:00Z,
2024-04-15,06:58:20Z,14.10000038
2024-04-15,07:00:00Z,
2024-04-15,07:28:20Z,13.89999962
2024-04-15,07:30:00Z,
2024-04-15,07:58:20Z,13.85000038
2024-04-15,08:00:00Z,
2024-04-15,08:28:20Z,13.85000038
2024-04-15,08:30:00Z,
2024-04-15,08:58:20Z,13.89999962
2024-04-15,09:00:00Z,
2024-04-15,09:28:20Z,13.89999962
2024-04-15,09:30:00Z,
2024-04-15,09:58:20Z,13.89999962
2024-04-15,10:00:00Z,
2024-04-15,10:28:20Z,14
2024-04-15,10:30:00Z,
2024-04-15,10:58:20Z,14
2024-04-15,11:00:00Z,
2024-04-15,11:28:20Z,14
2024-04-15,11:30:00Z,
2024-04-15,11:58:20Z,13.95000076
2024-04-15,12:00:00Z,
2024-04-15,12:28:20Z,14
2024-04-15,12:30:00Z,
2024-04-15,12:58:20Z,14
2024-04-15,13:00:00Z,
2024-04-15,13:28:20Z,13.95000076
2024-04-15,13:30:00Z,
2024-04-15,13:58:20Z,13.95000076
2024-04-15,14:00:00Z,
2024-04-15,14:28:20Z,13.95000076
2024-04-15,14:30:00Z,
2024-04-15,14:58:20Z,13.95000076
2024-04-15,15:00:00Z,
2024-04-15,15:28:20Z,14
2024-04-15,15:30:00Z,
2024-04-15,15:58:20Z,14.10000038
2024-04-15,16:00:00Z,
2024-04-15,16:28:20Z,14.29999924
2024-04-15,16:30:00Z,
2024-04-15,16:58:20Z,14.5
2024-04-15,17:00:00Z,
2024-04-15,17:28:20Z,14.95000076
2024-04-15,17:30:00Z,
2024-04-15,17:58:20Z,14.85000038
2024-04-15,18:00:00Z,
2024-04-15,18:28:20Z,15.60000038
2024-04-15,18:30:00Z,
2024-04-15,18:58:20Z,15.75
2024-04-15,19:00:00Z,
2024-04-15,19:28:20Z,15.60000038
2024-04-15,19:30:00Z,
2024-04-15,19:58:20Z,16.64999962
2024-04-15,20:00:00Z,
2024-04-15,20:28:20Z,16.89999962
2024-04-15,20:30:00Z,
2024-04-15,20:58:20Z,15.95000076
2024-04-15,21:00:00Z,
2024-04-15,21:28:20Z,16.35000038
2024-04-15,21:30:00Z,
2024-04-15,21:58:20Z,15.60000038
2024-04-15,22:30:00Z,
2024-04-15,22:58:20Z,15.10000038
2024-04-15,23:00:00Z,
2024-04-15,23:28:20Z,15.04999924
2024-04-15,23:30:00Z,
2024-04-15,23:58:20Z,15
2024-04-16,00:00:00Z,
2024-04-16,00:28:20Z,14.89999962
2024-04-16,00:30:00Z,
2024-04-16,00:58:20Z,14.79999924
2024-04-16,01:00:00Z,
2024-04-16,01:28:20Z,14.64999962
2024-04-16,01:30:00Z,
2024-04-16,01:58:20Z,14.64999962
2024-04-16,02:00:00Z,
2024-04-16,02:28:20Z,14.54999924
2024-04-16,02:30:00Z,
2024-04-16,02:58:20Z,14.39999962
2024-04-16,03:00:00Z,
2024-04-16,03:28:20Z,14.39999962
2024-04-16,03:30:00Z,
2024-04-16,03:58:20Z,14.45000076
2024-04-16,04:00:00Z,
2024-04-16,04:28:20Z,14.64999962
2024-04-16,04:30:00Z,
2024-04-16,04:58:20Z,14.70000076
2024-04-16,05:00:00Z,
2024-04-16,05:28:20Z,14.70000076
2024-04-16,05:30:00Z,
2024-04-16,05:58:20Z,14.64999962
2024-04-16,06:00:00Z,
2024-04-16,06:28:20Z,14.64999962
2024-04-16,06:30:00Z,
2024-04-16,06:58:20Z,14.60000038
2024-04-16,07:00:00Z,
2024-04-16,07:28:20Z,14.54999924
2024-04-16,07:30:00Z,
2024-04-16,07:58:20Z,14.5
2024-04-16,08:00:00Z,
2024-04-16,08:28:20Z,14.45000076
2024-04-16,08:30:00Z,
2024-04-16,08:58:20Z,14.45000076
2024-04-16,09:00:00Z,
2024-04-16,09:28:20Z,14.45000076
2024-04-16,09:30:00Z,
2024-04-16,09:58:20Z,14.45000076
2024-04-16,10:00:00Z,
2024-04-16,10:28:20Z,14.5
2024-04-16,10:30:00Z,
2024-04-16,10:58:20Z,14.45000076
2024-04-16,11:00:00Z,
2024-04-16,11:28:20Z,14.39999962
2024-04-16,11:30:00Z,
2024-04-16,11:58:20Z,14.45000076
2024-04-16,12:00:00Z,
2024-04-16,12:28:20Z,14.39999962
2024-04-16,12:30:00Z,
2024-04-16,12:58:20Z,14.35000038
2024-04-16,13:00:00Z,
2024-04-16,13:28:20Z,14.29999924
2024-04-16,13:30:00Z,
2024-04-16,13:58:20Z,14.39999962
2024-04-16,14:00:00Z,
2024-04-16,14:28:20Z,14.39999962
2024-04-16,14:30:00Z,
2024-04-16,14:58:20Z,14.35000038
2024-04-16,15:00:00Z,
2024-04-16,15:28:20Z,14.39999962
2024-04-16,15:30:00Z,
2024-04-16,15:58:20Z,14.45000076
2024-04-16,16:00:00Z,
2024-04-16,16:28:20Z,14.5
2024-04-16,16:30:00Z,
2024-04-16,16:58:20Z,14.64999962
2024-04-16,17:00:00Z,
2024-04-16,17:28:20Z,14.75
2024-04-16,17:30:00Z,
2024-04-16,17:58:20Z,14.85000038
2024-04-16,18:00:00Z,
2024-04-16,18:28:20Z,15.35000038
2024-04-16,18:30:00Z,
2024-04-16,18:58:20Z,14.89999962
2024-04-16,19:00:00Z,
2024-04-16,19:28:20Z,15
2024-04-16,19:30:00Z,
2024-04-16,19:58:20Z,15.29999924
2024-04-16,20:00:00Z,
2024-04-16,20:28:20Z,15.35000038
2024-04-16,21:00:00Z,
2024-04-16,21:28:20Z,15.64999962
2024-04-16,21:30:00Z,
2024-04-16,21:58:20Z,15.5
2024-04-16,22:00:00Z,
2024-04-16,22:28:20Z,15.45000076
2024-04-16,22:30:00Z,
2024-04-16,22:58:20Z,15.45000076
2024-04-16,23:00:00Z,
2024-04-16,23:28:20Z,15.25
2024-04-16,23:30:00Z,
2024-04-16,23:58:20Z,15.20000076
2024-04-17,00:00:00Z,
2024-04-17,00:28:20Z,15.10000038
2024-04-17,00:30:00Z,
