processing_group,marine_site_code,marine_site_name,latitude,longitude,georegion,island,time_format,detide_method,height_cutoff,year,month,day,date,day_of_year,sum,n,mean,stddev,stderr,coeffvar
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,9,3/9/2023,68,124.84,10,12.48,0.14,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,10,3/10/2023,69,125.88,10,12.59,0.3,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,11,3/11/2023,70,126.89,10,12.69,0.38,0.12,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,12,3/12/2023,71,133.4,10,13.34,0.48,0.15,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,13,3/13/2023,72,135.86,10,13.59,0.21,0.07,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,14,3/14/2023,73,65.73,5,13.15,0.01,0,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,15,3/15/2023,74,65.08,5,13.02,0.01,0,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,16,3/16/2023,75,132.26,10,13.23,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,17,3/17/2023,76,139.15,10,13.92,0.52,0.16,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,18,3/18/2023,77,131.96,10,13.2,0.19,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,19,3/19/2023,78,136.58,10,13.66,0.4,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,20,3/20/2023,79,138.1,10,13.81,0.13,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,21,3/21/2023,80,134.62,10,13.46,0.1,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,22,3/22/2023,81,138.07,10,13.81,0.14,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,23,3/23/2023,82,139.99,10,14,0.1,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,24,3/24/2023,83,133.75,10,13.38,0.27,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,25,3/25/2023,84,136.08,10,13.61,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,26,3/26/2023,85,132.17,10,13.22,0.11,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,27,3/27/2023,86,62.37,5,12.47,0.05,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,28,3/28/2023,87,68.59,5,13.72,0.08,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,29,3/29/2023,88,135.25,10,13.53,0.42,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,30,3/30/2023,89,131.05,10,13.11,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,3,31,3/31/2023,90,133.25,10,13.33,0.2,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,1,4/1/2023,91,127.85,10,12.79,0.49,0.16,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,2,4/2/2023,92,131.72,10,13.17,0.26,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,3,4/3/2023,93,137.37,10,13.74,0.59,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,4,4/4/2023,94,111.79,10,11.18,0.85,0.27,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,5,4/5/2023,95,110.6,10,11.06,0.24,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,6,4/6/2023,96,114.6,10,11.46,0.14,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,7,4/7/2023,97,118.86,10,11.89,0.32,0.1,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,8,4/8/2023,98,113.88,10,11.39,0.12,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,9,4/9/2023,99,114.93,10,11.49,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,10,4/10/2023,100,116.29,10,11.63,0.26,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,11,4/11/2023,101,107.26,9,11.92,0.61,0.2,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,12,4/12/2023,102,71.86,6,11.98,0.3,0.12,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,13,4/13/2023,103,126.72,10,12.67,0.1,0.03,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,14,4/14/2023,104,132.24,10,13.22,0.03,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,15,4/15/2023,105,135.83,10,13.58,0.68,0.22,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,16,4/16/2023,106,134.72,10,13.47,0.94,0.3,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,17,4/17/2023,107,130.24,10,13.02,0.72,0.23,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,18,4/18/2023,108,133.12,10,13.31,0.55,0.17,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,19,4/19/2023,109,132.07,10,13.21,0.46,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,20,4/20/2023,110,132.83,10,13.28,0.62,0.19,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,21,4/21/2023,111,129.61,10,12.96,0.19,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,22,4/22/2023,112,134.6,10,13.46,0.27,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,23,4/23/2023,113,140.72,10,14.07,0.16,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,24,4/24/2023,114,151.59,10,15.16,0.53,0.17,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,25,4/25/2023,115,75.16,5,15.03,0.04,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,26,4/26/2023,116,71.27,5,14.25,0.02,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,27,4/27/2023,117,147.02,10,14.7,0.78,0.25,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,28,4/28/2023,118,141.96,10,14.2,0.86,0.27,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,29,4/29/2023,119,138.45,10,13.85,0.73,0.23,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,4,30,4/30/2023,120,135.29,10,13.53,0.67,0.21,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,1,5/1/2023,121,142.54,10,14.25,0.05,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,2,5/2/2023,122,144.94,10,14.49,0.43,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,3,5/3/2023,123,145.78,10,14.58,0.38,0.12,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,4,5/4/2023,124,155.65,10,15.57,0.35,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,5,5/5/2023,125,154.64,10,15.46,0.25,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,6,5/6/2023,126,158.44,10,15.84,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,7,5/7/2023,127,152.54,10,15.25,0.92,0.29,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,8,5/8/2023,128,146.36,10,14.64,0.37,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,9,5/9/2023,129,153.52,10,15.35,0.22,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,10,5/10/2023,130,153.29,10,15.33,0.21,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,11,5/11/2023,131,88.34,6,14.72,0.61,0.25,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,12,5/12/2023,132,139.22,9,15.47,0.44,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,13,5/13/2023,133,148.03,10,14.8,0.43,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,14,5/14/2023,134,154.2,10,15.42,0.04,0.01,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,15,5/15/2023,135,165.58,10,16.56,0.26,0.08,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,16,5/16/2023,136,160.43,10,16.04,0.88,0.28,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,17,5/17/2023,137,149.07,10,14.91,1.34,0.42,0.09
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,18,5/18/2023,138,148.62,10,14.86,0.56,0.18,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,19,5/19/2023,139,156.3,10,15.63,0.15,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,20,5/20/2023,140,159.98,10,16,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,21,5/21/2023,141,162.82,10,16.28,0.3,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,22,5/22/2023,142,167.96,10,16.8,0.06,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,23,5/23/2023,143,173.71,10,17.37,0.3,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,24,5/24/2023,144,178.28,10,17.83,0.68,0.21,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,25,5/25/2023,145,123.62,7,17.66,0.06,0.02,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,26,5/26/2023,146,139.17,8,17.4,0.31,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,27,5/27/2023,147,169.9,10,16.99,0.47,0.15,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,28,5/28/2023,148,163.73,10,16.37,0.44,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,29,5/29/2023,149,162.42,10,16.24,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,30,5/30/2023,150,164.58,10,16.46,0.55,0.17,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,5,31,5/31/2023,151,152.81,10,15.28,0.33,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,1,6/1/2023,152,154.92,10,15.49,0.37,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,2,6/2/2023,153,162.45,10,16.25,0.82,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,3,6/3/2023,154,152.53,10,15.25,0.82,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,4,6/4/2023,155,158.69,10,15.87,0.86,0.27,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,5,6/5/2023,156,165.07,10,16.51,0.29,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,6,6/6/2023,157,171.52,10,17.15,0.08,0.03,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,7,6/7/2023,158,165.85,10,16.59,0.57,0.18,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,8,6/8/2023,159,157.77,10,15.78,0.29,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,9,6/9/2023,160,152.4,10,15.24,0.51,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,10,6/10/2023,161,105.19,7,15.03,0.54,0.2,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,11,6/11/2023,162,124.76,8,15.6,0.13,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,12,6/12/2023,163,170.08,10,17.01,0.7,0.22,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,13,6/13/2023,164,158.96,10,15.9,0.83,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,14,6/14/2023,165,151.42,10,15.14,0.71,0.22,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,15,6/15/2023,166,151.73,10,15.17,0.39,0.12,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,16,6/16/2023,167,155.99,10,15.6,1.09,0.34,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,17,6/17/2023,168,149.09,10,14.91,0.69,0.22,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,18,6/18/2023,169,146.49,10,14.65,0.43,0.14,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,19,6/19/2023,170,157.19,10,15.72,0.21,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,20,6/20/2023,171,165.27,10,16.53,0.2,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,21,6/21/2023,172,166.48,10,16.65,0.5,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,22,6/22/2023,173,160.44,10,16.04,0.29,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,23,6/23/2023,174,161.13,10,16.11,0.91,0.29,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,24,6/24/2023,175,157.97,10,15.8,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,25,6/25/2023,176,139.7,9,15.52,0.95,0.32,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,26,6/26/2023,177,121.23,8,15.15,0.95,0.34,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,27,6/27/2023,178,119.39,8,14.92,1.23,0.44,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,28,6/28/2023,179,153.86,10,15.39,1.16,0.37,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,29,6/29/2023,180,158.42,10,15.84,0.75,0.24,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,6,30,6/30/2023,181,167.17,10,16.72,1.02,0.32,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,1,7/1/2023,182,163,10,16.3,1.09,0.34,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,2,7/2/2023,183,163.46,10,16.35,0.56,0.18,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,3,7/3/2023,184,165.66,10,16.57,1.24,0.39,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,4,7/4/2023,185,160.96,10,16.1,0.8,0.25,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,5,7/5/2023,186,152.97,10,15.3,0.76,0.24,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,6,7/6/2023,187,152.67,10,15.27,0.31,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,7,7/7/2023,188,161.8,10,16.18,0.41,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,8,7/8/2023,189,166.97,10,16.7,0.61,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,9,7/9/2023,190,174.97,10,17.5,0.8,0.25,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,10,7/10/2023,191,138.66,8,17.33,1.26,0.45,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,11,7/11/2023,192,121.7,7,17.39,0.9,0.34,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,12,7/12/2023,193,172.56,10,17.26,1.46,0.46,0.08
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,13,7/13/2023,194,160.82,10,16.08,1.05,0.33,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,14,7/14/2023,195,162.19,10,16.22,0.27,0.09,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,15,7/15/2023,196,176.28,10,17.63,0.67,0.21,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,16,7/16/2023,197,178.56,10,17.86,0.64,0.2,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,17,7/17/2023,198,174.23,10,17.42,1,0.32,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,18,7/18/2023,199,168.11,10,16.81,0.6,0.19,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,19,7/19/2023,200,170.67,10,17.07,0.54,0.17,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,20,7/20/2023,201,168.55,10,16.86,0.24,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,21,7/21/2023,202,162.42,10,16.24,0.37,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,22,7/22/2023,203,175.66,10,17.57,0.22,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,23,7/23/2023,204,179.59,10,17.96,0.08,0.03,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,24,7/24/2023,205,190.87,10,19.09,0.96,0.3,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,25,7/25/2023,206,186.91,10,18.69,1,0.32,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,26,7/26/2023,207,169.54,9,18.84,1.39,0.46,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,27,7/27/2023,208,126.86,7,18.12,1.61,0.61,0.09
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,28,7/28/2023,209,173.71,9,19.3,1.13,0.38,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,29,7/29/2023,210,203.59,10,20.36,0.5,0.16,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,30,7/30/2023,211,201.27,10,20.13,0.81,0.26,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,7,31,7/31/2023,212,206.44,10,20.64,0.4,0.13,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,1,8/1/2023,213,208.5,10,20.85,0.38,0.12,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,2,8/2/2023,214,196.2,10,19.62,1.06,0.33,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,3,8/3/2023,215,184.34,10,18.43,0.51,0.16,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,4,8/4/2023,216,185.73,10,18.57,0.17,0.05,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,5,8/5/2023,217,191.19,10,19.12,0.09,0.03,0
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,6,8/6/2023,218,190.41,10,19.04,0.34,0.11,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,7,8/7/2023,219,194.32,10,19.43,0.91,0.29,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,8,8/8/2023,220,205.76,10,20.58,1.43,0.45,0.07
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,9,8/9/2023,221,142.5,7,20.36,0.11,0.04,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,10,8/10/2023,222,158.19,8,19.77,0.49,0.17,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,11,8/11/2023,223,204.84,10,20.48,0.78,0.25,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,12,8/12/2023,224,197.8,10,19.78,0.61,0.19,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,13,8/13/2023,225,198.64,10,19.86,0.94,0.3,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,14,8/14/2023,226,193.08,10,19.31,1.12,0.36,0.06
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,15,8/15/2023,227,186.64,10,18.66,0.83,0.26,0.04
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,16,8/16/2023,228,173.69,10,17.37,0.83,0.26,0.05
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,17,8/17/2023,229,165.15,10,16.52,0.19,0.06,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,18,8/18/2023,230,164.11,10,16.41,0.42,0.13,0.03
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,19,8/19/2023,231,160.16,10,16.02,0.33,0.1,0.02
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,20,8/20/2023,232,169.57,10,16.96,0.22,0.07,0.01
UCSC,PTFM,Point Fermin,33.70679092,-118.28599,CA South,Mainland,UTC,tide,,2023,8,21,8/21/2023,233,177.31,10,17.73,0.85,0.27,0.05
